threshold,precision,recall,f1,cost_per_active_node,model
0.7100000000000001,0.9576121511833274,0.7994691831318195,0.8714239794278367,0.25747933582034965,gnn
0.72,0.9591329068941009,0.7959304040106163,0.8699435938759065,0.2615024504425426,gnn
0.73,0.9605876030096739,0.7906222353288116,0.8673568424458105,0.2677199912222954,gnn
0.74,0.9624548736462094,0.7861987614273076,0.8654439214413244,0.2727671713846829,gnn
0.75,0.9639737991266376,0.7811854910056031,0.8630070043981104,0.278618974471509,gnn
0.76,0.9667032564946945,0.7791212031849012,0.8628347485303723,0.2805939580133128,gnn
0.77,0.9676232523914643,0.775582424063698,0.8610247176297267,0.28476336771267646,gnn
0.78,0.9695958472376714,0.771158950162194,0.8590670170827858,0.289810547875064,gnn
0.79,0.9701381112355356,0.7664405780005898,0.8563426688632619,0.29551605588471946,gnn
0.8,0.9717514124293786,0.7608375110586848,0.8534568309626199,0.3020993343573989,gnn
0.81,0.9733231707317073,0.7531701562960779,0.8492103075644223,0.3112427766805647,gnn
0.8200000000000001,0.9738662567255957,0.7472721910940725,0.8456532621391624,0.31841123546192673,gnn
0.8300000000000001,0.9766627771295215,0.7404895311117664,0.8423347869842335,0.32623802209055663,gnn
0.8400000000000001,0.9783549783549783,0.7331170746092598,0.8381658799730276,0.3350157267207958,gnn
0.85,0.9785117389574214,0.7251548215865526,0.8329945799457995,0.3448174968912296,gnn
0.86,0.9806060606060606,0.7157180772633441,0.8274803954994886,0.3560822178333699,gnn
0.87,0.9812244897959184,0.708935417281038,0.8231467214518062,0.36434788969351184,gnn
0.88,0.9838842975206612,0.7021527572987319,0.8194802959903631,0.3722478238607271,gnn
0.89,0.985708280790248,0.6915364199351224,0.8128249566724437,0.38504864311315923,gnn
0.9,0.9863130881094953,0.6800353877912121,0.8050270553325187,0.39916611806012725,gnn
0.91,0.9877995642701525,0.6685343556473017,0.797397115722828,0.41313729792992465,gnn
0.92,0.9888641425389755,0.6546741374225892,0.7877927608232789,0.43010752688172044,gnn
0.93,0.9904848210240145,0.6446475965791801,0.780993211861379,0.44225001828688465,gnn
0.9400000000000001,0.9920449227889565,0.6251843114125627,0.7670043415340086,0.4660961158657011,gnn
0.9500000000000001,0.992721979621543,0.603361840165143,0.7505502567865003,0.4930144100651013,gnn
0.9600000000000001,0.9934376577486118,0.5803597758773223,0.7326880119136262,0.521395655036208,gnn
0.97,0.9952656496580747,0.5579475081097022,0.7150415721844293,0.5488991295442909,gnn
