pr_auc,recall,cost_per_active_node,recall_at_10_percent,graph_mae
0.6708417777105393,0.8466960352422908,0.48164866064821665,0.17327459618208516,0.10973592045672391
0.6926734581417805,0.8401015228426396,0.45494436608682026,0.1557741116751269,0.13611198245540948
0.6998988499232776,0.8297697368421053,0.4993197278911565,0.16447368421052633,0.09749338012872212
0.6980320707782784,0.8394621295279913,0.4849593192505785,0.16383095499451153,0.10430647649124943
0.7238210506553454,0.8448967889908257,0.464265706282513,0.1614105504587156,0.11855712600234078
0.7121209533280637,0.8447981807845367,0.47802662972369736,0.1739624786810688,0.11493018997107313
0.6732161784259801,0.8356081286017591,0.46762151455127227,0.17197452229299362,0.12066384798122777
0.7113989215721955,0.8534087846941525,0.4830667567770519,0.16814874696847212,0.10156439156741451
0.6331402397888162,0.8302571860816944,0.491018814341498,0.1697428139183056,0.11371740187717722
0.6837861592461403,0.8292754473452626,0.47916349809885933,0.15869756526840717,0.12442442345268587
0.6888134490541402,0.8358680057388809,0.4679126322900248,0.1770444763271162,0.1079005776726002
0.6985724866163655,0.8346915017462165,0.4648163511577042,0.16676367869615832,0.12439362906214796
0.6603421853644504,0.8284491274283833,0.4673098389411577,0.15541652946987158,0.12258056760649776
0.6836396739093851,0.8423236514522822,0.4708516832126596,0.16953171310017784,0.10348121036422443
0.6762334297179696,0.833926453143535,0.5015070716438674,0.16043890865954924,0.12491152212997089
0.6891942560883143,0.8470621310092775,0.48352131243591623,0.1706494236716334,0.09786571174624542
0.6625252118045246,0.8275078147200909,0.4927652733118971,0.1517476555839727,0.12132672271038072
0.7015199862217132,0.841052029731275,0.4814390467461045,0.1675242995997713,0.11351832254075034
0.6725006492073644,0.8283520701946806,0.4912936200211491,0.15766383328763367,0.12389713791574399
0.6788350471004739,0.8362793393219357,0.4776042434065125,0.1770501303969864,0.11807099899990894
0.7025163415068498,0.8366204690831557,0.4846479815627091,0.1593816631130064,0.11467392920470076
0.6889012720123472,0.8335273573923166,0.4825735238527255,0.1690919674039581,0.10944818137149652
0.6808167257003755,0.8451390880412962,0.47150837988826816,0.16891310582162317,0.11035033076543335
0.6861331778191568,0.8397415185783522,0.4656210392902408,0.15379644588045235,0.12936575720086693
0.6784375705310284,0.8290067720090294,0.48206916180446846,0.17099322799097066,0.10830826896234555
0.691733384605876,0.851797289334119,0.4812294517929505,0.18149675898644668,0.10239897653530297
0.6841245237619005,0.8373890638419696,0.4874095295536791,0.16117950186086458,0.10629943905618655
0.6657907728311463,0.8297680024103645,0.47739984882842024,0.15757758360952093,0.11913756715317428
0.678410388144414,0.8303082685105158,0.4898970930669271,0.16882742725439354,0.11875750608398099
0.6922276575519922,0.8390313390313391,0.4826113026532754,0.1658119658119658,0.09630592895888114
0.6776683821459472,0.8268256333830104,0.4979443022263595,0.15767511177347243,0.1123613710548542
0.6909949778698389,0.8469696969696969,0.46621832968407884,0.16121212121212122,0.1331672569964644
0.6870639646213469,0.8338779956427015,0.49906275774162107,0.15849673202614378,0.10798320133909413
0.7006925357603413,0.844588866911557,0.477828397873956,0.16586606385984742,0.11062855350737748
0.6920683046089788,0.8508158508158508,0.4784564393939394,0.1587995337995338,0.1205961539365706
0.6935766567831697,0.8656934306569343,0.4647739221871714,0.17693430656934306,0.09380701278480454
0.6852398091709924,0.8332392776523702,0.4996232102486812,0.16224604966139955,0.1097620400784683
0.6957884789662451,0.830518179215574,0.4903424393997691,0.16576009161179503,0.1285692105968209
0.7032860759123566,0.8616852146263911,0.4791179906542056,0.17382087970323265,0.08461069383777449
0.6978593633573343,0.859846547314578,0.47326620337540776,0.1723785166240409,0.08276057187949531
0.6830633164244708,0.8398597311513735,0.48186449699642614,0.1592635885447107,0.1141519216863915
