f1,pr_auc
0.8739316239316239,0.9601869504748441
0.8618592528236316,0.949861007539864
0.8739853111712408,0.957868773603965
0.8640060525818044,0.9501539162110214
0.8756218905472637,0.9603562462499953
0.8685413005272408,0.9533381474890084
0.8791674016581408,0.9617779994607365
0.870694522868436,0.9564005839348046
0.8679313459801264,0.9545506284810648
0.8650190114068441,0.9522071718884165
0.8825065274151436,0.9622158191077209
0.8730947079979449,0.9585985246242885
0.8739037224712531,0.9566796179358443
0.8778280542986425,0.9602361525255645
0.8744309559939302,0.959282288464109
0.8816915589864072,0.9602359426447993
0.8740646393886324,0.9596439098889777
0.883445405059238,0.9607584090496611
0.8764331210191083,0.9591036504490746
0.874813153961136,0.9575948650581952
0.8862473171537064,0.9652683929291789
0.8749542961608775,0.9588083523507368
0.881041625567173,0.9593051637322814
0.8781459351801557,0.9611600459906668
0.8823631624674196,0.9623278913088457
0.8783760536728024,0.9618580443065534
0.8735987630459993,0.9568266335945269
0.8659470752089137,0.9554590735187878
0.8532499441590351,0.9478528165416136
0.8718314887540164,0.9595570898513838
0.8699173274843934,0.9560745436949527
0.8672752808988764,0.9546707744455124
0.8649229666786098,0.9531760328855422
0.8719599427753935,0.9619923238994924
0.8672851956434046,0.9528012214209178
0.8802545637246693,0.9600273653506222
0.8908813429988554,0.9667109399174783
0.8763186613313932,0.9622070061667497
0.8774526678141136,0.9608091239815538
0.883462445267767,0.9635687866942803
0.8660766961651918,0.9521858748048971
0.8832302655511095,0.962750174808142
0.876573360886718,0.9609809651399607
0.8749578699022582,0.9557532675993714
0.8830097921319361,0.9633429674295179
0.8779202529422098,0.959211085603216
0.8691063829787234,0.9557521106372707
0.8735099337748344,0.9565930651791015
0.8896276595744681,0.9656255789426383
0.8708780294000794,0.9579083767519077
0.8785942492012779,0.9609587153182146
0.8719001197195143,0.9571673610371373
0.8670322138450994,0.9547865012830269
0.8646876707339283,0.9523452208380566
0.8722753346080306,0.95903754385731
0.8720314368699812,0.9554110358859335
0.8917378917378918,0.9659886178083545
0.8696963982651329,0.9550427965821725
0.8740933606100055,0.9597289563423698
0.8689681480068663,0.9586759323090436
0.8814602132895816,0.9638464353244928
0.8782489740082079,0.9603851792733823
0.8767755681818182,0.9612021793430148
0.8739067055393586,0.958795742767401
0.8729523116126684,0.9586521883868933
0.8696120689655172,0.9554843713417118
0.8815602836879433,0.9617085268223423
0.8829226847918437,0.9610338098282534
0.8622694799800631,0.9540276492987183
0.8804774083546462,0.9619777900406494
0.8836214578506505,0.9634281968983448
