f1,pr_auc
0.5922220429239955,0.641282621667152
0.5925308436145382,0.6364506601828055
0.5860048259220958,0.6311000269921143
0.5864420377055756,0.6413325278586043
0.5681601525262154,0.6197171198476116
0.5864230700340319,0.6509405752714019
0.5741216795201372,0.622250161145881
0.5812332439678284,0.6268432378096276
0.5849535080304311,0.6340587229955245
0.568561872909699,0.6101128529007346
0.5776538260414851,0.6214164169279641
0.5827480641094903,0.6367404214097899
0.5808023388013643,0.6163987431232039
0.5905156191193075,0.6437290221296176
0.6081833060556465,0.65791977209162
0.579250720461095,0.6349825779816415
0.5725929699439634,0.6197374447926501
0.5912953008496619,0.6446247655775764
0.6019885507683037,0.659866838083916
0.6037318153067679,0.6560459535424901
0.5792387543252595,0.6271495247063027
0.5840343989530753,0.6241556977594889
0.6006191950464397,0.6661445411189869
0.587547299621603,0.637885389256257
0.5789947757160872,0.625137691903559
0.5753376600596387,0.6366183431640877
0.5897558640497846,0.6430214992607088
0.5686746987951807,0.6092196435537484
0.5880387570998997,0.6317710822486664
0.5789751716851559,0.631540001415825
0.5714285714285714,0.5967846198933708
0.5850463889394215,0.6373708733027267
0.6011471089753526,0.6591520491844578
0.5858716785482826,0.6441546548639888
0.5961750643618977,0.6659012733147939
0.5829074889867841,0.630730699016377
0.5830710617856552,0.6379239126563898
0.6013330931363718,0.6589566709297288
0.5804619462324877,0.6290364296131851
0.5679180887372014,0.6031500044671102
0.5738411166637946,0.6114591053633082
0.5895728439174923,0.6390654561222512
0.6051805337519623,0.6652355100735511
0.6045428072218987,0.6668256226862379
0.5677922959443408,0.6014849295749419
0.5883364871838982,0.63757920104897
0.5823943661971831,0.638455198697233
0.5897570354833072,0.6474052999107761
0.5738902416182806,0.6321393154737893
